Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
05/04/2022 09:38:35 AM,Catholic Charities of Broome County - Diocese of Syracuse,563099,Catholic Charities of Broome County - Diocese,20530,Catholic Charities of Broome County - Diocese,7013,CC Broome Supp Housing/Transformation SH Broome - Comm Svcs,634,Adults,(607)729-9166,Not Available,,,,NY,,N,,,Broome,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Genesee County Mental Health Association dba Mental Health Association of Genesee&Orleans Counties,603099,Genesee Co MHA dba MHA of Genesee/Orleans Co,18550,Genesee Co MHA dba MHA of Genesee/Orleans Co,8683,Recovery Center,007,Adults,(585)344-2611,(585)344-2611,25 Liberty Street,,Batavia,NY,14020,N,,,Genesee,Western New York,Recovery Center,Support,Self-Help,POINT (-78.179806 42.995245)
05/04/2022 09:38:35 AM,New York City Health and Hospitals Corporation Bellevue Hospital Center,035099,NYC-HHC Bellevue Hospital Center,85120,NYC-HHC Bellevue Hospital Center,6566,OnTrackNY@Bellevue,015,,(212)562-3697,,462 First Avenue,2nd Floor,New York,NY,10016-9196,N,,,New York,New York City,OnTrackNY Coordinated Specialty Care First Episode Psychosis Program,Support,General Support,POINT (-73.976773 40.739353)
05/04/2022 09:38:35 AM,Community Access Inc.,109099,Community Access Inc.,18800,Community Access Inc.,7422,Comm Access NYC DMH - Franklin Avenue SRO,002,Adults,(212)780-1400,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Catholic Charities Diocese of Rochester Inc. dba Catholic Family Center,000019,CCDR Inc dba Catholic Family Center,20250,CCDR Inc dba Catholic Family Center,9084,MH Services for Older Adults,470,Adults,(585)546-7220,(585)244-8400x119,55 Troup St,,Rochester,NY,14608,N,,,Monroe,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-77.61319 43.151278)
05/04/2022 09:38:35 AM,Steuben County Community Mental Health Center,439099,Steuben County Community Mental Health Center,70640,Steuben County Community Mental Health Center,6890,Crisis Response/Mobile Outreach,025,Children Adolescents Adults,(607)664-2255,(607)664-2255,115 Liberty Street,,Bath,NY,14810,N,,,Steuben,Western New York,Crisis  Intervention,Emergency,Crisis,POINT (-77.318121 42.336013)
05/04/2022 09:38:35 AM,Capital District Psychiatric Center,072099,Capital District Psychiatric Center,90200,Capital District Psychiatric Center,0024,Skilled Nursing Facility Enhanced Support Program,015,Adults,(518)549-6000,(518)549-6000,75 New Scotland Ave,,Albany,NY,12208,N,,,Albany,Hudson River,Nursing Home Support,Support,General Support,POINT (-73.780705 42.652729)
05/04/2022 09:38:35 AM,Oswego County Opportunities Inc.,527099,Oswego County Opportunities Inc.,40660,Oswego County Opportunities Inc.,6439,HCBS Psychosocial Rehabilitation - Adult BH,014,Adults,(315)598-4710,(315)592-0738,239 Oneida Street,,Fulton,NY,13069,N,,,Oswego,Central New York,CORE Psychosocial Rehabilitation (PSR),Support,Adult BH HCBS Services/CORE Services,POINT (-76.415094 43.325299)
05/04/2022 09:38:35 AM,The Bridge Inc.,046099,The Bridge Inc.,18130,The Bridge Inc.,6142,Bridge Clinic Treatment Program,111,Adults,(212)663-3000,(212)663-3000x1372,248 W. 108th Street,,New York,NY,10025-2956,Y,,36,New York,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.966839 40.80262)
05/04/2022 09:38:35 AM,Project Renewal Inc.,528099,Project Renewal Inc.,50470,Project Renewal Inc.,6179,Fletcher Residence,014,Adults,(212)620-0340,Not Available,,,,NY,,Y,,36,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Dr. Rao Behavioral Health Clinic,120,Children Adolescents Adults,(315)272-2600,(315)272-2700,628-632 Mary Street,,Utica,NY,13501-2419,Y,,36,Oneida,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-75.219803 43.096817)
05/04/2022 09:38:35 AM,Directions in Independent Living Inc.,883099,Directions in Independent Living Inc.,11470,Directions in Independent Living Inc.,7805,Adult Behavioral Health Home and Community Based Services,012,Adults,(716)373-4602,(716)373-4602,512 W State St,,Olean,NY,14760,N,,,Cattaraugus,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-78.43576 42.077453)
05/04/2022 09:38:35 AM,Mental Health Association of Franklin County Inc.,000078,Mental Health Association of Franklin County,26480,Mental Health Association of Franklin County,9112,Family Support Program,010,Children Adolescents,(518)521-3507,(518)521-3507,7 Pearl Street,,Malone,NY,12953,N,,,Franklin,Central New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-74.290425 44.848757)
05/04/2022 09:38:35 AM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP/MRT Supported Housing Oneida Cty - Comm Svcs,634,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Oneida,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,DePaul Upper Falls Square SP/SRO,034,Adults,(585)426-8000,Not Available,,,,NY,,N,,,Monroe,Western New York,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,RISE Housing and Support Services Inc.,464099,RISE Housing and Support Services Inc.,50590,RISE Housing and Support Services Inc.,7139,HH CM,016,Adults,(518)587-6193,(518)583-3640,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Health Home Care Management,Support,Care Coordination,POINT (-73.789952 43.071954)
05/04/2022 09:38:35 AM,Association for Mental Health and Wellness Inc.,548099,Association for Mental Health and Wellness I,16540,Association for Mental Health and Wellness I,8587,ALG3 - Children's Conferences,028,,(631)471-7242,(631)471-7242x1409,939 Johnson Avenue,,Ronkonkoma,NY,11779,N,,,Suffolk,Long Island,Advocacy/Support Services,Support,Self-Help,POINT (-73.12145 40.807643)
05/04/2022 09:38:35 AM,Association for Mental Health and Wellness Inc.,548099,Association for Mental Health and Wellness I,16540,Association for Mental Health and Wellness I,8587,Housing Our Heroes - Hawkins,631,Adults,(631)471-7242,Not Available,,,,NY,,N,,,Suffolk,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,NAMI-New York State,281099,NAMI-New York State,12660,NAMI-New York State,9004,National Alliance on Mental Illness - New York State,001,,(518)462-2000,(518)462-2000,99 Pine Street Suite 105,,Albany,NY,12207,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.752047 42.651327)
05/04/2022 09:38:35 AM,Acacia Network Inc.,000288,PROMESA Inc.,00166,PROMESA Inc.,8157,PROMESA Community Residence C,006,Adults,(718)960-7601,Not Available,,,,NY,,Y,,36,Bronx,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,LSCA Group Inc.,271099,BestSelf Behavioral Health Inc.,50250,BestSelf Behavioral Health Inc.,6783,Homeless Services Program,022,Adults,(716)842-0440,(716)856-2587,1050 Niagara Street,,Buffalo,NY,14213,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-78.899823 42.912085)
05/04/2022 09:38:35 AM,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS SH - Far Rockaway Graduate Housing Prog - Comm. Svcs,632,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,CRISIS/RESPITE BEDS GENESEE COUNTY,034,Adults,(716)391-5400,Not Available,,,,NY,,N,,,Genesee,Western New York,Crisis/Respite Beds,Emergency,Crisis,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Mental Health Association of Westchester County,272099,Mental Health Association of Westchester Coun,14220,Mental Health Association of Westchester Coun,6313,CFTSS: Youth Peer Support and Training (YPST),048,Children Adolescents,(914)345-5900,(914)345-5900,580 White Plains Road,Suite 510,Tarrytown,NY,10591,N,,,Westchester,Hudson River,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-73.83792 41.062592)
05/04/2022 09:38:35 AM,Pathways Inc.,364099,Pathways Inc.,21860,Pathways Inc.,7113,CFTSS: Other Licensed Practitioner,030,Children Adolescents,(607)937-3200,(607)937-4551,33 Denison Parkway West,,Corning,NY,14830-8903,N,,,Steuben,Western New York,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-77.056115 42.142991)
05/04/2022 09:38:35 AM,Albany County Department of Mental Health,008099,Albany County Department of Mental Health,70520,Albany County Department of Mental Health,6901,Transition Management Services,009,Adults,(518)447-4537,(518)447-4537,175 Green Street,,Albany,NY,12202,N,,,Albany,Hudson River,Transition Management Services,Support,Care Coordination,POINT (-73.754312 42.642015)
05/04/2022 09:38:35 AM,Exercise Express LLC,001482,Exercise Express LLC,50130,Exercise Express LLC,8493,HCBS Empowerment Services - Peer Supports,001,Adults,(585)454-6478,(585)454-6478,200 West Avenue,,Rochester,NY,14611,N,,,Monroe,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-77.643007 43.149979)
05/04/2022 09:38:35 AM,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,ICL East New York PROS,011,Adults,(212)385-3030,(718)495-0920,2581 Atlantic Avenue,,Brooklyn,NY,11207-2412,Y,,36,Kings,New York City,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-73.89918 40.675719)
05/04/2022 09:38:35 AM,Upper Manhattan Mental Health Center Inc. aka The Emma Bowen Community Service Center,483099,Upper Manhattan M H Center Inc. aka The Emma,70490,Upper Manhattan M H Center Inc. aka The Emma,7715,Children's Therapeutic Pre-school,300,Children,(212)694-9200,(212)694-9200x479,1727 Amsterdam Avenue,,New York,NY,10031-4611,Y,,36,New York,New York City,Day Treatment,Outpatient,Day Treatment,POINT (-73.947335 40.825603)
05/04/2022 09:38:35 AM,Warren-Washington Association for Mental Health Inc.,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,Caleo Counseling Services,100,Children Adolescents Adults,(518)747-2284,(518)747-8243,3043 State Route 4,,Hudson Falls,NY,12839-9632,Y,,36,Washington,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.574138 43.31827)
05/04/2022 09:38:35 AM,New York City Children's Center,935099,New York City Children's Center,90330,New York City Children's Center,0048,Bronx Children's Inpatient Unit,101,Children Adolescents,(718)264-4500,(718)239-3600,1300 Waters Place,,Bronx,NY,10461,N,,,Bronx,New York City,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,
05/04/2022 09:38:35 AM,Concern for Independent Living Inc.,103099,Concern for Independent Living Inc.,16390,Concern for Independent Living Inc.,7609,Concern - DeHart House Front,436,Adults,(631)758-0474,Not Available,,,,NY,,Y,,36,Suffolk,Long Island,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Brooklyn Community Housing and Services Inc.,342099,Brooklyn Community Housing and Services Inc.,18770,Brooklyn Community Housing and Services Inc.,7403,BCHS Ivy House,433,Adults,(718)625-4545,Not Available,,,,NY,,Y,,36,Kings,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Sun River Health Inc.,000061,Sun River Health Inc.,34370,Sun River Health Inc.,9059,The Hub Health Center,002,Children Adolescents Adults,(914)734-8800,(718)681-8700,459 East 149th Street,,Bronx,NY,10455-1314,Y,,36,Bronx,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.916004 40.815373)
05/04/2022 09:38:35 AM,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,Tri-County Family Support 111,020,Children Adolescents,(845)336-4747,(845)336-4747x131,221 Tuytenbridge Road,,Kingston,NY,12402-2304,N,,,Ulster,Hudson River,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.983755 41.984971)
05/04/2022 09:38:35 AM,Federation of Organizations for the New York State Mentally Disabled Inc.,514099,Federation of Org. f/t NYS Ment.Disabled Inc,16290,Federation of Org. f/t NYS Ment.Disabled Inc,8032,Fed of Org Supported Housing/SH Brooklyn Comm Svcs,649,Adults,(631)669-5355,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,PEER & REHAB SUP,030,Adults,(518)828-4619,(518)828-4619,160 Fairview Plaza,,Hudson,NY,12534,N,,,Columbia,Hudson River,Recovery Center,Support,Self-Help,POINT (-73.767338 42.254941)
05/04/2022 09:38:35 AM,Niagara Falls Memorial Medical Center,312099,Niagara Falls Memorial Medical Center,85280,Niagara Falls Memorial Medical Center,6539,Niagara Falls Memorial Medical Center CMHC Inpatient Program,023,Adults,(716)278-4000,(716)278-4580,621 Tenth Street,,Niagara Falls,NY,14301-1813,Y,,36,Niagara,Western New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-79.050481 43.094092)
05/04/2022 09:38:35 AM,Warren-Washington Association for Mental Health Inc.,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,Warren-Washington AMH Youth Health Home Care Management,015,Children Adolescents,(518)747-2284,(518)793-2352,230 Maple Street,,Glens Falls,NY,12801,N,,,Warren,Hudson River,Health Home Care Management,Support,Care Coordination,POINT (-73.63216 43.312022)
05/04/2022 09:38:35 AM,Creedmoor Psychiatric Center,905099,Creedmoor Psychiatric Center,90050,Creedmoor Psychiatric Center,0005,Queens Village-Jamaica Wellness and Recovery Center,291,Adults,(718)464-7500,(718)264-3950,80-45 Winchester Blvd,Building 73,Queens Village,NY,11427-2195,Y,,36,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.73324 40.741147)
05/04/2022 09:38:35 AM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly Supported Housing/Adult Homes Bronx - Comm Svcs,637,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Homeless and Travelers Aid Society,631099,Homeless and Travelers Aid Society,17630,Homeless and Travelers Aid Society,8906,Outreach,002,Adults,(518)463-2124,(518)463-2124x216,138 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Outreach,Support,General Support,POINT (-73.767938 42.660767)
05/04/2022 09:38:35 AM,Northwell Healthcare Inc./Northwell Quality and Medical Affairs Inc.,249099,Staten Island University Hospital,85200,Staten Island University Hospital,6982,Partial Hospitalization Program,320,Adults,(718)226-9000x9761,(718)226-6552,450 Seaview Avenue,,Staten Island,NY,10305-3401,Y,,36,Richmond,New York City,Partial Hospitalization,Outpatient,Partial Hospitalization,POINT (-74.08758 40.584209)
05/04/2022 09:38:35 AM,Mental Health Services-Erie County Southeast Corporation V dba Spectrum Human Services,270099,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,50240,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,6845,Monroe County Forensic Housing,058,Adults,(716)662-2040,(585)358-0082,31 East Main Street Suite 300,,Rochester,NY,14614,N,,,Monroe,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-77.611507 43.15596)
05/04/2022 09:38:35 AM,Venture House,651099,Venture House,19620,Venture House,7868,Clubhouse,500,,(718)658-7201,(718)658-7201x1511,150-10 Hillside Avenue,,Jamaica,NY,11432,N,,,Queens,New York City,Psychosocial Club,Support,Self-Help,POINT (-73.806079 40.706737)
05/04/2022 09:38:35 AM,Children's Home of Wyoming Conference Inc.,546099,Children's Home of Wyoming Conference Inc.,11350,Children's Home of Wyoming Conference Inc.,8398,Children's Home Of Wyoming Conference Day Treatment,300,Children,(607)772-6904,(607)772-6904x2313,1160 Chenango Street,Rooms G-4 G-6 And G-8,Binghamton,NY,13901-1653,Y,,36,Broome,Central New York,Day Treatment,Outpatient,Day Treatment,POINT (-75.885239 42.151719)
